"PP","MOI","p_Infected_Comp"
0.7,151.356124843621,1
0.7,154.881661891248,1
0.7,158.489319246111,1
0.7,162.181009735893,1
0.7,165.958690743756,1
0.7,169.824365246175,1
0.7,173.780082874938,1
0.7,177.827941003892,1
0.7,181.970085860998,1
0.7,186.208713666287,1
0.7,190.546071796324,1
0.7,194.984459975805,1
0.7,199.526231496888,1
0.7,204.173794466953,1
0.7,208.929613085404,1
0.7,213.796208950223,1
0.7,218.776162394955,1
0.7,223.872113856834,1
0.7,229.086765276777,1
0.7,234.422881531993,1
0.7,239.883291901949,1
0.7,245.470891568503,1
0.7,251.188643150958,1
0.7,257.039578276886,1
0.7,263.026799189538,1
0.7,269.153480392691,1
0.7,275.422870333816,1
0.7,281.838293126445,1
0.7,288.403150312661,1
0.7,295.120922666639,1
0.7,301.995172040202,1
0.7,309.029543251359,1
0.7,316.227766016838,1
0.7,323.593656929628,1
0.7,331.131121482591,1
0.7,338.844156139202,1
0.7,346.736850452532,1
0.7,354.813389233576,1
0.7,363.078054770102,1
0.7,371.535229097173,1
0.7,380.189396320561,1
0.7,389.04514499428,1
0.7,398.107170553497,1
0.7,407.380277804112,1
0.7,416.869383470336,1
0.7,426.579518801593,1
0.7,436.515832240167,1
0.7,446.683592150963,1
0.7,457.088189614875,1
0.7,467.735141287198,1
0.7,478.630092322638,1
0.7,489.778819368446,1
0.7,501.187233627274,1
0.7,512.861383991366,1
0.7,524.807460249773,1
0.7,537.031796370253,1
0.7,549.540873857625,1
0.7,562.341325190349,1
0.7,575.439937337157,1
0.7,588.843655355588,1
0.7,602.559586074357,1
0.7,616.595001861484,1
0.7,630.957344480194,1
0.7,645.654229034656,1
0.7,660.693448007596,1
0.7,676.082975391982,1
0.7,691.830970918936,1
0.7,707.945784384137,1
0.7,724.435960074989,1
0.7,741.310241300919,1
0.7,758.577575029185,1
0.7,776.247116628693,1
0.7,794.328234724282,1
0.7,812.8305161641,1
0.7,831.763771102671,1
0.7,851.138038202376,1
0.7,870.96358995608,1
0.7,891.250938133748,1
0.7,912.010839355912,1
0.7,933.254300796992,1
0.7,954.992586021437,1
0.7,977.237220955811,1
0.7,1000,1
0.8,1e-06,0.167772352922509
0.8,1.02329299228075e-06,0.171680277642469
0.8,1.0471285480509e-06,0.175679229839482
0.8,1.07151930523761e-06,0.17977132982608
0.8,1.09647819614319e-06,0.183958747303703
0.8,1.12201845430196e-06,0.188243702513132
0.8,1.14815362149688e-06,0.192628467411728
0.8,1.17489755493953e-06,0.19711536687809
0.8,1.20226443461741e-06,0.201706779944774
0.8,1.23026877081238e-06,0.20640514105973
0.8,1.25892541179417e-06,0.211212941377119
0.8,1.28824955169313e-06,0.216132730078201
0.8,1.31825673855641e-06,0.221167115722993
0.8,1.34896288259165e-06,0.226318767633407
0.8,1.38038426460288e-06,0.231590417308613
0.8,1.41253754462276e-06,0.236984859873369
0.8,1.44543977074593e-06,0.242504955560088
0.8,1.47910838816821e-06,0.248153631225434
0.8,1.51356124843621e-06,0.253933881902233
0.8,1.54881661891248e-06,0.259848772387551
0.8,1.58489319246111e-06,0.265901438867752
0.8,1.62181009735893e-06,0.272095090581421
0.8,1.65958690743756e-06,0.278433011521013
0.8,1.69824365246175e-06,0.284918562174147
0.8,1.73780082874938e-06,0.291555181305467
0.8,1.77827941003892e-06,0.29834638778
0.8,1.81970085860998e-06,0.305295782428992
0.8,1.86208713666287e-06,0.312407049959216
0.8,1.90546071796325e-06,0.319683960906742
0.8,1.94984459975805e-06,0.327130373636229
0.8,1.99526231496888e-06,0.334750236386794
0.8,2.04173794466953e-06,0.342547589365517
0.8,2.08929613085404e-06,0.350526566889748
0.8,2.13796208950223e-06,0.35869139957928
0.8,2.18776162394955e-06,0.367046416599622
0.8,2.23872113856834e-06,0.375596047957507
0.8,2.29086765276777e-06,0.384344826849883
0.8,2.34422881531992e-06,0.393297392067616
0.8,2.39883291901949e-06,0.4024584904552
0.8,2.45470891568503e-06,0.41183297942775
0.8,2.51188643150958e-06,0.421425829546644
0.8,2.57039578276886e-06,0.431242127155149
0.8,2.63026799189538e-06,0.441287077075458
0.8,2.69153480392691e-06,0.451566005368548
0.8,2.75422870333817e-06,0.462084362158331
0.8,2.81838293126446e-06,0.472847724521588
0.8,2.88403150312661e-06,0.483861799445245
0.8,2.95120922666638e-06,0.495132426852511
0.8,3.01995172040202e-06,0.506665582699537
0.8,3.09029543251359e-06,0.518467382144191
0.8,3.16227766016838e-06,0.530544082788679
0.8,3.23593656929628e-06,0.542902087997672
0.8,3.31131121482591e-06,0.555547950293759
0.8,3.38844156139203e-06,0.568488374831982
0.8,3.46736850452532e-06,0.58173022295532
0.8,3.54813389233575e-06,0.595280515833001
0.8,3.63078054770102e-06,0.609146438183578
0.8,3.71535229097173e-06,0.623335342084715
0.8,3.80189396320561e-06,0.637854750871757
0.8,3.89045144994281e-06,0.652712363127099
0.8,3.98107170553497e-06,0.667916056762503
0.8,4.07380277804113e-06,0.683473893196513
0.8,4.16869383470335e-06,0.699394121629188
0.8,4.26579518801593e-06,0.715685183416429
0.8,4.36515832240166e-06,0.7323557165462
0.8,4.46683592150963e-06,0.749414560219045
0.8,4.57088189614875e-06,0.766870759535295
0.8,4.67735141287198e-06,0.784733570291504
0.8,4.78630092322638e-06,0.803012463888583
0.8,4.89778819368447e-06,0.821717132354326
0.8,5.01187233627272e-06,0.840857493482904
0.8,5.12861383991365e-06,0.860443696094122
0.8,5.24807460249772e-06,0.880486125415201
0.8,5.37031796370253e-06,0.90099540858792
0.8,5.49540873857625e-06,0.921982420304081
0.8,5.62341325190349e-06,0.943458288572257
0.8,5.75439937337157e-06,0.965434400618898
0.8,5.88843655355588e-06,0.987922408926912
0.8,6.02559586074358e-06,1
0.8,6.16595001861482e-06,1
0.8,6.30957344480193e-06,1
0.8,6.45654229034656e-06,1
0.8,6.60693448007596e-06,1
0.8,6.76082975391982e-06,1
0.8,6.91830970918936e-06,1
0.8,7.07945784384137e-06,1
0.8,7.24435960074991e-06,1
0.8,7.41310241300918e-06,1
0.8,7.58577575029184e-06,1
0.8,7.76247116628691e-06,1
0.8,7.94328234724282e-06,1
0.8,8.12830516164099e-06,1
0.8,8.31763771102671e-06,1
0.8,8.51138038202376e-06,1
0.8,8.70963589956081e-06,1
0.8,8.91250938133746e-06,1
0.8,9.1201083935591e-06,1
0.8,9.33254300796991e-06,1
0.8,9.54992586021437e-06,1
0.8,9.77237220955811e-06,1
0.8,1e-05,1
0.8,1.02329299228075e-05,1
0.8,1.0471285480509e-05,1
0.8,1.07151930523761e-05,1
0.8,1.09647819614319e-05,1
0.8,1.12201845430196e-05,1
0.8,1.14815362149688e-05,1
0.8,1.17489755493953e-05,1
0.8,1.20226443461741e-05,1
0.8,1.23026877081238e-05,1
0.8,1.25892541179417e-05,1
0.8,1.28824955169313e-05,1
0.8,1.31825673855641e-05,1
0.8,1.34896288259165e-05,1
0.8,1.38038426460289e-05,1
0.8,1.41253754462276e-05,1
0.8,1.44543977074593e-05,1
0.8,1.47910838816821e-05,1
0.8,1.51356124843621e-05,1
0.8,1.54881661891248e-05,1
0.8,1.58489319246111e-05,1
0.8,1.62181009735893e-05,1
0.8,1.65958690743756e-05,1
0.8,1.69824365246175e-05,1
0.8,1.73780082874938e-05,1
0.8,1.77827941003892e-05,1
0.8,1.81970085860998e-05,1
0.8,1.86208713666287e-05,1
0.8,1.90546071796325e-05,1
0.8,1.94984459975805e-05,1
0.8,1.99526231496888e-05,1
0.8,2.04173794466953e-05,1
0.8,2.08929613085404e-05,1
0.8,2.13796208950223e-05,1
0.8,2.18776162394955e-05,1
0.8,2.23872113856834e-05,1
0.8,2.29086765276777e-05,1
0.8,2.34422881531992e-05,1
0.8,2.39883291901949e-05,1
0.8,2.45470891568503e-05,1
0.8,2.51188643150958e-05,1
0.8,2.57039578276886e-05,1
0.8,2.63026799189538e-05,1
0.8,2.69153480392691e-05,1
0.8,2.75422870333816e-05,1
0.8,2.81838293126445e-05,1
0.8,2.88403150312661e-05,1
0.8,2.95120922666638e-05,1
0.8,3.01995172040202e-05,1
0.8,3.09029543251359e-05,1
0.8,3.16227766016838e-05,1
0.8,3.23593656929628e-05,1
0.8,3.31131121482591e-05,1
0.8,3.38844156139203e-05,1
0.8,3.46736850452532e-05,1
0.8,3.54813389233575e-05,1
0.8,3.63078054770102e-05,1
0.8,3.71535229097173e-05,1
0.8,3.80189396320561e-05,1
0.8,3.8904514499428e-05,1
0.8,3.98107170553497e-05,1
0.8,4.07380277804113e-05,1
0.8,4.16869383470336e-05,1
0.8,4.26579518801593e-05,1
0.8,4.36515832240167e-05,1
0.8,4.46683592150963e-05,1
0.8,4.57088189614875e-05,1
0.8,4.67735141287198e-05,1
0.8,4.78630092322638e-05,1
0.8,4.89778819368446e-05,1
0.8,5.01187233627273e-05,1
0.8,5.12861383991365e-05,1
0.8,5.24807460249772e-05,1
0.8,5.37031796370253e-05,1
0.8,5.49540873857625e-05,1
0.8,5.62341325190349e-05,1
0.8,5.75439937337157e-05,1
0.8,5.88843655355588e-05,1
0.8,6.02559586074358e-05,1
0.8,6.16595001861482e-05,1
0.8,6.30957344480193e-05,1
0.8,6.45654229034656e-05,1
0.8,6.60693448007596e-05,1
0.8,6.76082975391982e-05,1
0.8,6.91830970918936e-05,1
0.8,7.07945784384137e-05,1
0.8,7.24435960074991e-05,1
0.8,7.41310241300918e-05,1
0.8,7.58577575029184e-05,1
0.8,7.76247116628693e-05,1
0.8,7.94328234724282e-05,1
0.8,8.12830516164099e-05,1
0.8,8.31763771102671e-05,1
0.8,8.51138038202376e-05,1
0.8,8.7096358995608e-05,1
0.8,8.91250938133746e-05,1
0.8,9.1201083935591e-05,1
0.8,9.3325430079699e-05,1
0.8,9.54992586021437e-05,1
0.8,9.77237220955811e-05,1
0.8,1e-04,1
0.8,0.000102329299228075,1
0.8,0.00010471285480509,1
0.8,0.000107151930523761,1
0.8,0.000109647819614319,1
0.8,0.000112201845430196,1
0.8,0.000114815362149688,1
0.8,0.000117489755493953,1
0.8,0.000120226443461741,1
0.8,0.000123026877081238,1
0.8,0.000125892541179417,1
0.8,0.000128824955169313,1
0.8,0.000131825673855641,1
0.8,0.000134896288259165,1
0.8,0.000138038426460289,1
0.8,0.000141253754462275,1
0.8,0.000144543977074593,1
0.8,0.000147910838816821,1
0.8,0.000151356124843621,1
0.8,0.000154881661891248,1
0.8,0.000158489319246111,1
0.8,0.000162181009735893,1
0.8,0.000165958690743756,1
0.8,0.000169824365246174,1
0.8,0.000173780082874938,1
0.8,0.000177827941003892,1
0.8,0.000181970085860998,1
0.8,0.000186208713666287,1
0.8,0.000190546071796325,1
0.8,0.000194984459975805,1
0.8,0.000199526231496888,1
0.8,0.000204173794466953,1
0.8,0.000208929613085404,1
0.8,0.000213796208950223,1
0.8,0.000218776162394955,1
0.8,0.000223872113856834,1
0.8,0.000229086765276777,1
0.8,0.000234422881531992,1
0.8,0.000239883291901949,1
0.8,0.000245470891568503,1
0.8,0.000251188643150958,1
0.8,0.000257039578276886,1
0.8,0.000263026799189538,1
0.8,0.000269153480392692,1
0.8,0.000275422870333817,1
0.8,0.000281838293126446,1
0.8,0.000288403150312661,1
0.8,0.000295120922666639,1
0.8,0.000301995172040202,1
0.8,0.000309029543251359,1
0.8,0.000316227766016838,1
0.8,0.000323593656929628,1
0.8,0.000331131121482591,1
0.8,0.000338844156139203,1
0.8,0.000346736850452532,1
0.8,0.000354813389233576,1
0.8,0.000363078054770101,1
0.8,0.000371535229097172,1
0.8,0.000380189396320561,1
0.8,0.00038904514499428,1
0.8,0.000398107170553497,1
0.8,0.000407380277804113,1
0.8,0.000416869383470336,1
0.8,0.000426579518801593,1
0.8,0.000436515832240166,1
0.8,0.000446683592150963,1
0.8,0.000457088189614875,1
0.8,0.000467735141287198,1
0.8,0.000478630092322639,1
0.8,0.000489778819368446,1
0.8,0.000501187233627273,1
0.8,0.000512861383991365,1
0.8,0.000524807460249773,1
0.8,0.000537031796370253,1
0.8,0.000549540873857625,1
0.8,0.000562341325190349,1
0.8,0.000575439937337157,1
0.8,0.000588843655355589,1
0.8,0.000602559586074358,1
0.8,0.000616595001861482,1
0.8,0.000630957344480194,1
0.8,0.000645654229034656,1
0.8,0.000660693448007596,1
0.8,0.000676082975391982,1
0.8,0.000691830970918936,1
0.8,0.000707945784384138,1
0.8,0.00072443596007499,1
0.8,0.000741310241300918,1
0.8,0.000758577575029184,1
0.8,0.000776247116628692,1
0.8,0.000794328234724281,1
0.8,0.000812830516164099,1
0.8,0.000831763771102671,1
0.8,0.000851138038202377,1
0.8,0.000870963589956081,1
0.8,0.000891250938133746,1
0.8,0.00091201083935591,1
0.8,0.000933254300796991,1
0.8,0.000954992586021436,1
0.8,0.000977237220955811,1
0.8,0.001,1
0.8,0.00102329299228075,1
0.8,0.0010471285480509,1
0.8,0.00107151930523761,1
0.8,0.00109647819614319,1
0.8,0.00112201845430196,1
0.8,0.00114815362149688,1
0.8,0.00117489755493953,1
0.8,0.00120226443461741,1
0.8,0.00123026877081238,1
0.8,0.00125892541179417,1
0.8,0.00128824955169313,1
0.8,0.00131825673855641,1
0.8,0.00134896288259165,1
0.8,0.00138038426460289,1
0.8,0.00141253754462275,1
0.8,0.00144543977074593,1
0.8,0.00147910838816821,1
0.8,0.00151356124843621,1
0.8,0.00154881661891248,1
0.8,0.00158489319246111,1
0.8,0.00162181009735893,1
0.8,0.00165958690743756,1
0.8,0.00169824365246174,1
0.8,0.00173780082874938,1
0.8,0.00177827941003892,1
0.8,0.00181970085860998,1
0.8,0.00186208713666287,1
0.8,0.00190546071796325,1
0.8,0.00194984459975805,1
0.8,0.00199526231496888,1
0.8,0.00204173794466953,1
0.8,0.00208929613085404,1
0.8,0.00213796208950223,1
0.8,0.00218776162394955,1
0.8,0.00223872113856834,1
0.8,0.00229086765276777,1
0.8,0.00234422881531992,1
0.8,0.00239883291901949,1
0.8,0.00245470891568503,1
0.8,0.00251188643150958,1
0.8,0.00257039578276886,1
0.8,0.00263026799189538,1
0.8,0.00269153480392692,1
0.8,0.00275422870333817,1
0.8,0.00281838293126445,1
0.8,0.00288403150312661,1
0.8,0.00295120922666639,1
0.8,0.00301995172040202,1
0.8,0.00309029543251359,1
0.8,0.00316227766016838,1
0.8,0.00323593656929628,1
0.8,0.00331131121482591,1
0.8,0.00338844156139203,1
0.8,0.00346736850452532,1
0.8,0.00354813389233576,1
0.8,0.00363078054770101,1
0.8,0.00371535229097173,1
0.8,0.00380189396320561,1
0.8,0.0038904514499428,1
0.8,0.00398107170553497,1
0.8,0.00407380277804113,1
0.8,0.00416869383470336,1
0.8,0.00426579518801593,1
0.8,0.00436515832240166,1
0.8,0.00446683592150963,1
0.8,0.00457088189614875,1
0.8,0.00467735141287198,1
0.8,0.00478630092322639,1
0.8,0.00489778819368446,1
0.8,0.00501187233627272,1
0.8,0.00512861383991365,1
0.8,0.00524807460249773,1
0.8,0.00537031796370253,1
0.8,0.00549540873857625,1
0.8,0.00562341325190349,1
0.8,0.00575439937337157,1
0.8,0.00588843655355589,1
0.8,0.00602559586074358,1
0.8,0.00616595001861482,1
0.8,0.00630957344480194,1
0.8,0.00645654229034656,1
0.8,0.00660693448007596,1
0.8,0.00676082975391982,1
0.8,0.00691830970918936,1
0.8,0.00707945784384138,1
0.8,0.0072443596007499,1
0.8,0.00741310241300918,1
0.8,0.00758577575029184,1
0.8,0.00776247116628692,1
0.8,0.00794328234724281,1
0.8,0.00812830516164099,1
0.8,0.00831763771102671,1
0.8,0.00851138038202377,1
0.8,0.0087096358995608,1
0.8,0.00891250938133746,1
0.8,0.0091201083935591,1
0.8,0.00933254300796992,1
0.8,0.00954992586021436,1
0.8,0.00977237220955811,1
0.8,0.01,1
0.8,0.0102329299228075,1
0.8,0.010471285480509,1
0.8,0.0107151930523761,1
0.8,0.0109647819614319,1
0.8,0.0112201845430196,1
0.8,0.0114815362149688,1
0.8,0.0117489755493953,1
0.8,0.0120226443461741,1
0.8,0.0123026877081238,1
0.8,0.0125892541179417,1
0.8,0.0128824955169313,1
0.8,0.0131825673855641,1
0.8,0.0134896288259165,1
0.8,0.0138038426460288,1
0.8,0.0141253754462276,1
0.8,0.0144543977074593,1
0.8,0.0147910838816821,1
0.8,0.0151356124843621,1
0.8,0.0154881661891248,1
0.8,0.0158489319246111,1
0.8,0.0162181009735893,1
0.8,0.0165958690743756,1
0.8,0.0169824365246175,1
0.8,0.0173780082874938,1
0.8,0.0177827941003892,1
0.8,0.0181970085860998,1
0.8,0.0186208713666287,1
0.8,0.0190546071796325,1
0.8,0.0194984459975805,1
0.8,0.0199526231496888,1
0.8,0.0204173794466953,1
0.8,0.0208929613085404,1
0.8,0.0213796208950223,1
0.8,0.0218776162394955,1
0.8,0.0223872113856834,1
0.8,0.0229086765276777,1
0.8,0.0234422881531992,1
0.8,0.0239883291901949,1
0.8,0.0245470891568503,1
0.8,0.0251188643150958,1
0.8,0.0257039578276886,1
0.8,0.0263026799189538,1
0.8,0.0269153480392691,1
0.8,0.0275422870333817,1
0.8,0.0281838293126445,1
0.8,0.0288403150312661,1
0.8,0.0295120922666638,1
0.8,0.0301995172040202,1
0.8,0.0309029543251359,1
0.8,0.0316227766016838,1
0.8,0.0323593656929628,1
0.8,0.0331131121482591,1
0.8,0.0338844156139203,1
0.8,0.0346736850452532,1
0.8,0.0354813389233575,1
0.8,0.0363078054770102,1
0.8,0.0371535229097173,1
0.8,0.0380189396320561,1
0.8,0.038904514499428,1
0.8,0.0398107170553498,1
0.8,0.0407380277804113,1
0.8,0.0416869383470335,1
0.8,0.0426579518801593,1
0.8,0.0436515832240166,1
0.8,0.0446683592150963,1
0.8,0.0457088189614875,1
0.8,0.0467735141287198,1
0.8,0.0478630092322638,1
0.8,0.0489778819368447,1
0.8,0.0501187233627272,1
0.8,0.0512861383991365,1
0.8,0.0524807460249772,1
0.8,0.0537031796370253,1
0.8,0.0549540873857625,1
0.8,0.0562341325190349,1
0.8,0.0575439937337157,1
0.8,0.058884365535559,1
0.8,0.0602559586074358,1
0.8,0.0616595001861482,1
0.8,0.0630957344480193,1
0.8,0.0645654229034656,1
0.8,0.0660693448007596,1
0.8,0.0676082975391982,1
0.8,0.0691830970918936,1
0.8,0.0707945784384139,1
0.8,0.0724435960074991,1
0.8,0.0741310241300918,1
0.8,0.0758577575029184,1
0.8,0.0776247116628691,1
0.8,0.0794328234724282,1
0.8,0.0812830516164099,1
0.8,0.0831763771102671,1
0.8,0.0851138038202376,1
0.8,0.0870963589956081,1
0.8,0.0891250938133746,1
0.8,0.091201083935591,1
0.8,0.0933254300796991,1
0.8,0.0954992586021437,1
0.8,0.0977237220955811,1
0.8,0.1,1
0.8,0.102329299228075,1
0.8,0.10471285480509,1
0.8,0.107151930523761,1
0.8,0.109647819614319,1
0.8,0.112201845430196,1
0.8,0.114815362149688,1
0.8,0.117489755493953,1
0.8,0.120226443461741,1
0.8,0.123026877081238,1
0.8,0.125892541179417,1
0.8,0.128824955169313,1
0.8,0.131825673855641,1
0.8,0.134896288259165,1
0.8,0.138038426460288,1
0.8,0.141253754462276,1
0.8,0.144543977074593,1
0.8,0.147910838816821,1
0.8,0.151356124843621,1
0.8,0.154881661891248,1
0.8,0.158489319246111,1
0.8,0.162181009735893,1
0.8,0.165958690743756,1
0.8,0.169824365246175,1
0.8,0.173780082874938,1
0.8,0.177827941003892,1
0.8,0.181970085860998,1
0.8,0.186208713666287,1
0.8,0.190546071796325,1
0.8,0.194984459975805,1
0.8,0.199526231496888,1
0.8,0.204173794466953,1
0.8,0.208929613085404,1
0.8,0.213796208950223,1
0.8,0.218776162394955,1
0.8,0.223872113856834,1
0.8,0.229086765276777,1
0.8,0.234422881531992,1
0.8,0.239883291901949,1
0.8,0.245470891568503,1
0.8,0.251188643150958,1
0.8,0.257039578276886,1
0.8,0.263026799189538,1
0.8,0.269153480392691,1
0.8,0.275422870333817,1
0.8,0.281838293126445,1
0.8,0.288403150312661,1
0.8,0.295120922666638,1
0.8,0.301995172040202,1
0.8,0.309029543251359,1
0.8,0.316227766016838,1
0.8,0.323593656929628,1
0.8,0.331131121482591,1
0.8,0.338844156139203,1
0.8,0.346736850452532,1
0.8,0.354813389233575,1
0.8,0.363078054770102,1
0.8,0.371535229097173,1
0.8,0.380189396320561,1
0.8,0.389045144994281,1
0.8,0.398107170553498,1
0.8,0.407380277804113,1
0.8,0.416869383470336,1
0.8,0.426579518801593,1
0.8,0.436515832240166,1
0.8,0.446683592150963,1
0.8,0.457088189614875,1
0.8,0.467735141287198,1
0.8,0.478630092322638,1
0.8,0.489778819368447,1
0.8,0.501187233627272,1
0.8,0.512861383991365,1
0.8,0.524807460249772,1
0.8,0.537031796370253,1
0.8,0.549540873857625,1
0.8,0.562341325190349,1
0.8,0.575439937337157,1
0.8,0.58884365535559,1
0.8,0.602559586074358,1
0.8,0.616595001861482,1
0.8,0.630957344480193,1
0.8,0.645654229034656,1
0.8,0.660693448007596,1
0.8,0.676082975391982,1
0.8,0.691830970918936,1
0.8,0.707945784384139,1
0.8,0.724435960074991,1
0.8,0.741310241300918,1
0.8,0.758577575029184,1
0.8,0.776247116628691,1
0.8,0.794328234724282,1
0.8,0.8128305161641,1
0.8,0.831763771102671,1
0.8,0.851138038202376,1
0.8,0.870963589956081,1
0.8,0.891250938133746,1
0.8,0.91201083935591,1
0.8,0.93325430079699,1
0.8,0.954992586021437,1
0.8,0.977237220955811,1
0.8,1,1
0.8,1.02329299228075,1
0.8,1.0471285480509,1
0.8,1.07151930523761,1
0.8,1.09647819614319,1
0.8,1.12201845430196,1
0.8,1.14815362149688,1
0.8,1.17489755493953,1
0.8,1.20226443461741,1
0.8,1.23026877081238,1
0.8,1.25892541179417,1
0.8,1.28824955169313,1
0.8,1.31825673855641,1
0.8,1.34896288259165,1
0.8,1.38038426460289,1
0.8,1.41253754462276,1
0.8,1.44543977074593,1
0.8,1.47910838816821,1
0.8,1.51356124843621,1
0.8,1.54881661891248,1
0.8,1.58489319246111,1
0.8,1.62181009735893,1
0.8,1.65958690743756,1
0.8,1.69824365246175,1
0.8,1.73780082874938,1
0.8,1.77827941003892,1
0.8,1.81970085860998,1
0.8,1.86208713666287,1
0.8,1.90546071796325,1
0.8,1.94984459975805,1
0.8,1.99526231496888,1
0.8,2.04173794466953,1
0.8,2.08929613085404,1
0.8,2.13796208950223,1
0.8,2.18776162394955,1
0.8,2.23872113856834,1
0.8,2.29086765276777,1
0.8,2.34422881531992,1
0.8,2.39883291901949,1
0.8,2.45470891568503,1
0.8,2.51188643150958,1
0.8,2.57039578276886,1
0.8,2.63026799189538,1
0.8,2.69153480392691,1
0.8,2.75422870333817,1
0.8,2.81838293126446,1
0.8,2.88403150312661,1
0.8,2.95120922666638,1
0.8,3.01995172040202,1
0.8,3.09029543251359,1
0.8,3.16227766016838,1
0.8,3.23593656929628,1
0.8,3.31131121482591,1
0.8,3.38844156139203,1
0.8,3.46736850452532,1
0.8,3.54813389233575,1
0.8,3.63078054770102,1
0.8,3.71535229097173,1
0.8,3.80189396320561,1
0.8,3.8904514499428,1
0.8,3.98107170553498,1
0.8,4.07380277804113,1
0.8,4.16869383470335,1
0.8,4.26579518801593,1
0.8,4.36515832240167,1
0.8,4.46683592150963,1
0.8,4.57088189614875,1
0.8,4.67735141287198,1
0.8,4.78630092322638,1
0.8,4.89778819368447,1
0.8,5.01187233627272,1
0.8,5.12861383991365,1
0.8,5.24807460249772,1
0.8,5.37031796370253,1
0.8,5.49540873857625,1
0.8,5.62341325190349,1
0.8,5.75439937337157,1
0.8,5.8884365535559,1
0.8,6.02559586074358,1
0.8,6.16595001861482,1
0.8,6.30957344480193,1
0.8,6.45654229034656,1
0.8,6.60693448007596,1
0.8,6.76082975391982,1
0.8,6.91830970918936,1
0.8,7.07945784384139,1
0.8,7.24435960074991,1
0.8,7.41310241300918,1
0.8,7.58577575029184,1
0.8,7.76247116628693,1
0.8,7.94328234724282,1
0.8,8.12830516164099,1
0.8,8.31763771102671,1
0.8,8.51138038202376,1
0.8,8.70963589956081,1
0.8,8.91250938133746,1
0.8,9.1201083935591,1
0.8,9.3325430079699,1
0.8,9.54992586021437,1
0.8,9.77237220955811,1
0.8,10,1
0.8,10.2329299228075,1
0.8,10.471285480509,1
0.8,10.7151930523761,1
0.8,10.9647819614319,1
0.8,11.2201845430196,1
0.8,11.4815362149688,1
0.8,11.7489755493953,1
0.8,12.0226443461741,1
0.8,12.3026877081238,1
0.8,12.5892541179417,1
0.8,12.8824955169313,1
0.8,13.1825673855641,1
0.8,13.4896288259165,1
0.8,13.8038426460289,1
0.8,14.1253754462276,1
0.8,14.4543977074593,1
0.8,14.7910838816821,1
0.8,15.1356124843621,1
0.8,15.4881661891248,1
0.8,15.8489319246111,1
0.8,16.2181009735893,1
0.8,16.5958690743756,1
0.8,16.9824365246175,1
0.8,17.3780082874938,1
0.8,17.7827941003892,1
0.8,18.1970085860998,1
0.8,18.6208713666287,1
0.8,19.0546071796325,1
0.8,19.4984459975805,1
0.8,19.9526231496888,1
0.8,20.4173794466953,1
0.8,20.8929613085404,1
0.8,21.3796208950223,1
0.8,21.8776162394955,1
0.8,22.3872113856834,1
0.8,22.9086765276777,1
0.8,23.4422881531992,1
0.8,23.9883291901949,1
0.8,24.5470891568503,1
0.8,25.1188643150958,1
0.8,25.7039578276886,1
0.8,26.3026799189538,1
0.8,26.9153480392691,1
0.8,27.5422870333817,1
0.8,28.1838293126446,1
0.8,28.8403150312661,1
0.8,29.5120922666638,1
0.8,30.1995172040202,1
0.8,30.9029543251359,1
0.8,31.6227766016838,1
0.8,32.3593656929628,1
0.8,33.1131121482591,1
0.8,33.8844156139203,1
0.8,34.6736850452532,1
0.8,35.4813389233575,1
0.8,36.3078054770102,1
0.8,37.1535229097173,1
0.8,38.0189396320561,1
0.8,38.904514499428,1
0.8,39.8107170553498,1
0.8,40.7380277804113,1
0.8,41.6869383470336,1
0.8,42.6579518801593,1
0.8,43.6515832240167,1
0.8,44.6683592150963,1
0.8,45.7088189614875,1
0.8,46.7735141287198,1
0.8,47.8630092322638,1
0.8,48.9778819368447,1
0.8,50.1187233627273,1
0.8,51.2861383991365,1
0.8,52.4807460249772,1
0.8,53.7031796370253,1
0.8,54.9540873857625,1
0.8,56.2341325190349,1
0.8,57.5439937337157,1
0.8,58.884365535559,1
0.8,60.2559586074358,1
0.8,61.6595001861482,1
0.8,63.0957344480193,1
0.8,64.5654229034656,1
0.8,66.0693448007596,1
0.8,67.6082975391982,1
0.8,69.1830970918936,1
0.8,70.7945784384139,1
0.8,72.4435960074991,1
0.8,74.1310241300918,1
0.8,75.8577575029184,1
0.8,77.6247116628693,1
0.8,79.4328234724282,1
0.8,81.2830516164099,1
0.8,83.1763771102671,1
0.8,85.1138038202378,1
0.8,87.0963589956081,1
0.8,89.1250938133746,1
0.8,91.201083935591,1
0.8,93.325430079699,1
0.8,95.4992586021437,1
0.8,97.7237220955811,1
0.8,100,1
0.8,102.329299228075,1
0.8,104.71285480509,1
0.8,107.15193052376,1
0.8,109.647819614319,1
0.8,112.201845430197,1
0.8,114.815362149688,1
0.8,117.489755493953,1
0.8,120.226443461741,1
0.8,123.026877081238,1
0.8,125.892541179417,1
0.8,128.824955169313,1
0.8,131.825673855641,1
0.8,134.896288259166,1
0.8,138.038426460289,1
0.8,141.253754462276,1
0.8,144.543977074593,1
0.8,147.910838816821,1
0.8,151.356124843621,1
0.8,154.881661891248,1
0.8,158.489319246111,1
0.8,162.181009735893,1
0.8,165.958690743756,1
0.8,169.824365246175,1
0.8,173.780082874938,1
0.8,177.827941003892,1
0.8,181.970085860998,1
0.8,186.208713666287,1
0.8,190.546071796324,1
0.8,194.984459975805,1
